id,dpa_month,dpa_year,region_id,division_id,position_category,item_status,item_number,position_title,sg,year_created,years_unfilled,vacancy_aging_status,position_status,name_of_incumbent,first_day_of_service,date_of_vacancy,reason_for_vacancy,status_of_vacancy,other_remarks,tentative_date_to_fill_up,is_audited,created_at,updated_at
59292469-46a1-4e1e-88e2-dfabaac11c66,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Teaching-Related,Regular,OSEC-DECSB-SP1-540147-2026,School Principal I,19,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
f61bfc33-d05f-4e30-aefd-47419602ff6e,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Teaching-Related,Regular,OSEC-DECSB-SP1-540148-2026,School Principal I,19,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
936746e5-5a30-4401-8caf-5072c1253d35,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Teaching-Related,Regular,OSEC-DECSB-SP1-540149-2026,School Principal I,19,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
1e07e9d0-6211-4baf-9cee-7319cd42be7b,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Non-Teaching,Regular,OSEC-DECSB-A2-540013-1998,Accountant II,16,1998,4,Long-Term Unfilled,UNFILLED,,,,,,,,false,,
30ae6501-7855-4654-886c-c81f18b0d2e8,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Non-Teaching,Regular,OSEC-DECSB-ADOF3-540055-2004,Administrative Officer III,14,2004,4,Long-Term Unfilled,UNFILLED,,,,,,,,false,,
2a15ff2c-1900-40e1-bb8d-c15b3d6a6239,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Non-Teaching,Regular,OSEC-DECSB-ADOF3-540057-2004,Administrative Officer III,14,2004,4,Long-Term Unfilled,UNFILLED,,,,,,,,false,,
495615ec-b298-4577-8b83-b14b4b4bb038,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Teaching,Regular,OSEC-DECSB-TCH2-540014-2009,Teacher II,12,2009,4,Long-Term Unfilled,UNFILLED,,,,,,,,false,,
4e11bb3b-5c7c-4b4c-a2e2-9fa158bd9202,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Teaching,Regular,OSEC-DECSB-TCH2-541496-2016,Teacher II,12,2016,4,Long-Term Unfilled,UNFILLED,,,,,,,,false,,
c77a32b2-7945-4933-84a9-78d172afdb89,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Non-Teaching,Regular,OSEC-DECSB-ADOF2-540120-2026,Administrative Officer II,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
d8ba8a1f-b725-425c-b575-9a3a3c927b76,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Non-Teaching,Regular,OSEC-DECSB-ADOF2-540121-2026,Administrative Officer II,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
4f43e5ae-42dd-4f7e-932a-cb23218b9882,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Non-Teaching,Regular,OSEC-DECSB-ADOF2-540122-2026,Administrative Officer II,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
c9380b76-cadd-4196-bf51-e4dd98969919,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Non-Teaching,Regular,OSEC-DECSB-ADOF2-540123-2026,Administrative Officer II,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
26358a83-0c98-4066-8686-b705dcecbdf5,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Non-Teaching,Regular,OSEC-DECSB-ADOF2-540124-2026,Administrative Officer II,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
9baa5dcb-f09b-4c5f-967b-47cb9b852fe7,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Non-Teaching,Regular,OSEC-DECSB-ADOF2-540125-2026,Administrative Officer II,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
93cecedc-48c2-4dcf-bcaf-b20551b71aee,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Non-Teaching,Regular,OSEC-DECSB-ADOF2-540126-2026,Administrative Officer II,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
e48b2d8b-e760-4087-b39a-e97513e88053,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Non-Teaching,Regular,OSEC-DECSB-ADOF2-540127-2026,Administrative Officer II,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
cf469241-bb8c-4403-bb80-745e68b23cc1,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Non-Teaching,Regular,OSEC-DECSB-ADOF2-540128-2026,Administrative Officer II,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
6099fcb8-34b6-4d84-8522-dd697e8deb53,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Non-Teaching,Regular,OSEC-DECSB-ADOF2-540129-2026,Administrative Officer II,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
866d384d-a054-418c-9d66-1e60c244848d,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Non-Teaching,Regular,OSEC-DECSB-ADOF2-540130-2026,Administrative Officer II,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
8f842d46-9a5b-4031-a694-f7ce07e8e22b,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Non-Teaching,Regular,OSEC-DECSB-ADOF2-540131-2026,Administrative Officer II,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
8c2925fb-a246-4720-a6e3-5e34b56a3aeb,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Non-Teaching,Regular,OSEC-DECSB-ADOF2-540132-2026,Administrative Officer II,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
78dae4f8-4c07-41e1-8a5a-e5c656b906d9,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Non-Teaching,Regular,OSEC-DECSB-ADOF2-540133-2026,Administrative Officer II,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
99bf9511-ef42-4b90-a5fb-e029b7dbb288,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Non-Teaching,Regular,OSEC-DECSB-ADOF2-540134-2026,Administrative Officer II,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
a320670a-6a33-4534-9b80-2a4e98808e80,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Non-Teaching,Regular,OSEC-DECSB-ADOF2-540135-2026,Administrative Officer II,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
e3f8b0e8-7467-4e7c-a20c-39b9aa66bf7f,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Non-Teaching,Regular,OSEC-DECSB-ADOF2-540136-2026,Administrative Officer II,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
15d0fd0b-a7ed-410f-924e-eea0aab93fca,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Non-Teaching,Regular,OSEC-DECSB-ADOF2-540137-2026,Administrative Officer II,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
dda60864-91da-4fad-b3af-ebcda3cd96fe,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Non-Teaching,Regular,OSEC-DECSB-ADOF2-540138-2026,Administrative Officer II,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
8202e3a5-766d-4206-8bd8-dcc87e6d6eb9,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Non-Teaching,Regular,OSEC-DECSB-ADOF2-540139-2026,Administrative Officer II,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
d38a0364-4050-4caa-b2fa-c862d79b3d85,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Non-Teaching,Regular,OSEC-DECSB-ADOF2-540140-2026,Administrative Officer II,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
51aac11c-c42f-4e85-b9b8-597c09ab7f36,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Non-Teaching,Regular,OSEC-DECSB-ADOF2-540141-2026,Administrative Officer II,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
f5000c2b-081e-4920-b122-fd846ae2a760,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Non-Teaching,Regular,OSEC-DECSB-ADOF2-540142-2026,Administrative Officer II,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
4a406124-60ac-4e86-8ff1-49e2a71037cb,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Non-Teaching,Regular,OSEC-DECSB-ADOF2-540143-2026,Administrative Officer II,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
70ac893a-dab2-4e96-98f6-f15953da2b16,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Non-Teaching,Regular,OSEC-DECSB-ADOF2-540144-2026,Administrative Officer II,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
67a2ea77-4057-4e33-8a7f-cb103730e8e0,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Non-Teaching,Regular,OSEC-DECSB-ADOF2-540145-2026,Administrative Officer II,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
eb4db1f9-262e-4fb5-8a48-d0a66998ddef,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Non-Teaching,Regular,OSEC-DECSB-ADOF2-540146-2026,Administrative Officer II,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
fc926cdf-49a9-4e06-94fb-814b821b169a,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Non-Teaching,Regular,OSEC-DECSB-ADOF2-540147-2026,Administrative Officer II,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
bfeaaa48-849e-4578-892f-e6d5e5a975be,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Non-Teaching,Regular,OSEC-DECSB-ADOF2-540148-2026,Administrative Officer II,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
5521674b-6819-4441-b653-aed090b63187,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Non-Teaching,Regular,OSEC-DECSB-ADOF2-540149-2026,Administrative Officer II,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
36ed022e-f5a9-4fd1-af72-d6f4027f6f25,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Non-Teaching,Regular,OSEC-DECSB-ADOF2-540150-2026,Administrative Officer II,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
8eb34a2e-44a9-4619-8278-14c2be306213,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Non-Teaching,Regular,OSEC-DECSB-ADOF2-540151-2026,Administrative Officer II,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
152b7e73-e751-455c-9cae-5f24cf77da49,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Non-Teaching,Regular,OSEC-DECSB-ADOF2-540152-2026,Administrative Officer II,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
f2cf823b-8b12-4ef8-9494-0ab987cf1c34,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Non-Teaching,Regular,OSEC-DECSB-ADOF2-540153-2026,Administrative Officer II,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
560c27bc-90e9-44d4-9b2a-8502918851ce,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Non-Teaching,Regular,OSEC-DECSB-ADOF2-540154-2026,Administrative Officer II,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
10cc01c8-212b-4a43-8e8a-c856ffda3a3d,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Non-Teaching,Regular,OSEC-DECSB-ADOF2-540155-2026,Administrative Officer II,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
83ca59a8-6ab4-4c12-845e-41e5327bd0d1,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Non-Teaching,Regular,OSEC-DECSB-ADOF2-540156-2026,Administrative Officer II,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
950291cc-e45f-45f6-a9b8-2f717089b90b,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Non-Teaching,Regular,OSEC-DECSB-ADOF2-540157-2026,Administrative Officer II,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
445f4ef5-dca5-416e-9cb1-d2c567f4d693,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Non-Teaching,Regular,OSEC-DECSB-ADOF2-540158-2026,Administrative Officer II,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
20335cff-9a23-4f0d-b43d-d6ab55c2d9b6,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Non-Teaching,Regular,OSEC-DECSB-ADOF2-540232-2025,Administrative Officer II,11,2025,0,New Vacancy,UNFILLED,,,,,,,,false,,
c444694c-ace6-49e8-91e8-9a15cdc7d45b,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Non-Teaching,Regular,OSEC-DECSB-PDO1-540059-2026,Project Development Officer I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
e539615b-1c27-4982-9cc3-4e765877dba6,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Non-Teaching,Regular,OSEC-DECSB-PDO1-540060-2026,Project Development Officer I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
a9dbef69-80dd-4d37-b491-12747cd40034,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Non-Teaching,Regular,OSEC-DECSB-PDO1-540061-2026,Project Development Officer I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
f3c9a5b7-4bfc-4b32-a2c0-cc87b5a34980,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Non-Teaching,Regular,OSEC-DECSB-PDO1-540062-2026,Project Development Officer I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
571ae68b-5888-4e40-9aac-b455db7a491b,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Non-Teaching,Regular,OSEC-DECSB-PDO1-540063-2026,Project Development Officer I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
d7888031-d311-41f1-bbd8-72b3f84c015e,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Non-Teaching,Regular,OSEC-DECSB-PDO1-540064-2026,Project Development Officer I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
dc1b5454-8da7-4dc0-8fb0-6b9f09fbaddd,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Non-Teaching,Regular,OSEC-DECSB-PDO1-540065-2026,Project Development Officer I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
ec300e32-03e6-414e-8eed-d0477e16651e,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Teaching,Regular,OSEC-DECSB-TCH1-540001-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
f40658b1-c72b-43f7-a248-5206e4a2b64d,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Teaching,Regular,OSEC-DECSB-TCH1-540002-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
04030215-7cea-4e74-942f-1e918bce8d82,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Teaching,Regular,OSEC-DECSB-TCH1-540003-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
9cece61c-6596-4676-9d02-c3095e6b4ae0,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Teaching,Regular,OSEC-DECSB-TCH1-540004-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
c050d0d8-790a-42d5-bc79-0335d7d94695,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Teaching,Regular,OSEC-DECSB-TCH1-540005-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
221c3435-724e-4757-8897-2199ce797561,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Teaching,Regular,OSEC-DECSB-TCH1-540006-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
a097a315-e504-4324-9d35-be9c435909da,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Teaching,Regular,OSEC-DECSB-TCH1-540007-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
a6c03da2-1044-4e93-90fd-a75a4eb321ab,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Teaching,Regular,OSEC-DECSB-TCH1-540008-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
0eff61ba-e45d-4660-8e71-78851c6e7b77,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Teaching,Regular,OSEC-DECSB-TCH1-540009-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
19d6ce43-6db7-4cfd-89f8-309d7ebf1468,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Teaching,Regular,OSEC-DECSB-TCH1-540010-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
1213940a-f306-49fb-be4b-c896e85038ef,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Teaching,Regular,OSEC-DECSB-TCH1-540011-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
b5325839-37c7-4afb-8abd-74ff6a711e53,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Teaching,Regular,OSEC-DECSB-TCH1-540012-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
10bced69-3cf8-438c-9610-65c66d9b02f7,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Teaching,Regular,OSEC-DECSB-TCH1-540013-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
2772abed-2ecf-4474-b866-27f8a43368bd,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Teaching,Regular,OSEC-DECSB-TCH1-540014-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
829e6168-6024-4625-b93f-1eff44cdf2d1,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Teaching,Regular,OSEC-DECSB-TCH1-540015-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
ddc01b0e-c680-497b-8c7b-01d345810ba2,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Teaching,Regular,OSEC-DECSB-TCH1-540016-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
f367c72f-d61e-4115-a56b-4d72f58055be,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Teaching,Regular,OSEC-DECSB-TCH1-540017-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
c2bbf830-a33b-4cb8-8437-7cf51d040d65,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Teaching,Regular,OSEC-DECSB-TCH1-540018-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
ae8fcffc-13bd-45d0-899b-cd3782d7422c,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Teaching,Regular,OSEC-DECSB-TCH1-540019-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
36f38080-7f60-48c1-9acf-6f6dcece26f2,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Teaching,Regular,OSEC-DECSB-TCH1-540020-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
c2a766e6-5dc0-4aa8-bb06-f9bddbc238bd,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Teaching,Regular,OSEC-DECSB-TCH1-540021-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
b665426b-15f3-4c0c-8095-840687e82db1,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Teaching,Regular,OSEC-DECSB-TCH1-540022-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
b1cb0864-33d4-48a5-9666-a05278915ed9,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Teaching,Regular,OSEC-DECSB-TCH1-540023-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
2025ec35-6c47-41ba-bf49-1c5086b9e96a,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Teaching,Regular,OSEC-DECSB-TCH1-540024-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
72c70de7-7fef-4ede-86f3-dcd7254066c7,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Teaching,Regular,OSEC-DECSB-TCH1-540025-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
bc4d5ed4-3a56-493b-84fc-ed52d9797909,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Teaching,Regular,OSEC-DECSB-TCH1-540026-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
2a79ad6f-ec28-443e-8457-1373fac48222,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Teaching,Regular,OSEC-DECSB-TCH1-540027-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
8ce446e3-f3ea-4323-80f5-0fb479a13d49,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Teaching,Regular,OSEC-DECSB-TCH1-540028-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
10cff308-63b4-406c-90b2-a7469dda65e0,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Teaching,Regular,OSEC-DECSB-TCH1-540029-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
cea836e2-005f-4803-a4e5-1fd374ca7419,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Teaching,Regular,OSEC-DECSB-TCH1-540030-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
4e139aec-70f3-40dc-bbcc-b7eca392474a,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Teaching,Regular,OSEC-DECSB-TCH1-540031-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
8ff3c7c1-092c-4998-8c8d-6e417fa56c8c,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Teaching,Regular,OSEC-DECSB-TCH1-540032-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
b8626fe2-c84d-4d21-89f9-c16e543f8ebe,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Teaching,Regular,OSEC-DECSB-TCH1-540033-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
d45d5883-b996-4f93-9a54-33e26ba08be1,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Teaching,Regular,OSEC-DECSB-TCH1-540034-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
ac552fa0-1ac4-4b52-b9e6-dd60f2007834,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Teaching,Regular,OSEC-DECSB-TCH1-540035-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
a66c19d5-7d28-48c5-b2b9-135cbc392476,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Teaching,Regular,OSEC-DECSB-TCH1-540036-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
ae355a71-24d7-4cfb-b2a7-c1f65c68c149,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Teaching,Regular,OSEC-DECSB-TCH1-540037-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
d03b078b-0f04-43d5-9a36-16a7b514cdab,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Teaching,Regular,OSEC-DECSB-TCH1-540038-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
ad7577b1-8b9d-48ff-ad63-e85d9d86343a,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Teaching,Regular,OSEC-DECSB-TCH1-540039-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
4c0c0473-fa19-4465-9422-911fcd5d60f0,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Teaching,Regular,OSEC-DECSB-TCH1-540040-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
cd338322-3385-4bd4-afcb-d93f4d4d51bf,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Teaching,Regular,OSEC-DECSB-TCH1-540041-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
5a9f8fd4-cf55-45df-9d2e-de8e481b5e93,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Teaching,Regular,OSEC-DECSB-TCH1-540042-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
d9247cec-2b7b-40f1-a1a3-85475f0c919e,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Teaching,Regular,OSEC-DECSB-TCH1-540043-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
363f3605-45d2-4437-a063-b4572d859c50,8,2026,Region VIII - Eastern Visayas,Division of Calbayog City,Teaching,Regular,OSEC-DECSB-TCH1-540044-2026,Teacher I,11,2026,0,Newly Created Item,UNFILLED,,,,,,,,false,,
